week_start,campaign_id,country_code,device,impressions,clicks,spend_aed,sessions,engaged_sessions,new_users,add_to_cart,begin_checkout,purchases,revenue_aed
2025-08-18,8,AE,Desktop,215592,2208,1891.65,2143,1175,1881,196,104,48,5268.32
2025-08-18,8,AE,Mobile,839459,7221,6137.68,7079,3204,6235,417,215,105,10868.95
2025-08-18,8,AE,Tablet,55065,507,427.09,496,239,431,37,19,9,989.65
2025-08-18,8,BH,Desktop,37914,375,255.08,366,201,317,30,16,8,721.42
2025-08-18,8,BH,Mobile,150379,1253,856.03,1227,570,1083,65,33,16,1472.14
2025-08-18,8,BH,Tablet,9680,86,58.17,84,40,75,5,3,1,112.13
2025-08-18,8,OM,Desktop,52901,533,327.27,517,279,454,41,22,10,826.4
2025-08-18,8,OM,Mobile,179488,1443,909.81,1404,638,1241,70,37,18,1493.06
2025-08-18,8,OM,Tablet,12122,108,67.42,105,51,94,7,3,2,131.41
2025-08-18,8,QA,Desktop,59416,596,546.56,583,316,507,57,30,14,1627.32
2025-08-18,8,QA,Mobile,199298,1685,1620.49,1644,743,1427,102,52,25,3159.16
2025-08-18,8,QA,Tablet,13537,122,113.12,119,57,106,9,5,2,265.07
2025-08-18,8,SA,Desktop,173699,1683,1291.27,1649,895,1453,142,75,36,3370.63
2025-08-18,8,SA,Mobile,648634,5403,4107.03,5317,2379,4667,296,156,75,6888.42
2025-08-18,8,SA,Tablet,42324,386,288.11,379,183,324,26,13,6,575.19
2025-08-18,9,AE,Desktop,221703,1777,1147.87,1738,847,1546,111,58,26,2762.71
2025-08-18,9,AE,Mobile,898128,5951,3833.38,5846,2428,5323,251,130,57,6060.38
2025-08-18,9,AE,Tablet,60489,422,276.44,414,179,366,22,12,5,547.6
2025-08-18,9,BH,Desktop,38322,301,154.63,294,145,266,18,9,4,352.04
2025-08-18,9,BH,Mobile,146570,978,510.49,957,388,855,38,19,9,726.58
2025-08-18,9,BH,Tablet,9776,69,35.72,67,29,61,3,2,1,65.56
2025-08-18,9,OM,Desktop,48739,395,189.85,385,188,340,22,11,5,399.98
2025-08-18,9,OM,Mobile,201053,1296,623.98,1274,525,1154,46,24,11,876.54
2025-08-18,9,OM,Tablet,12824,87,40.85,85,38,77,4,2,1,75.82
2025-08-18,9,QA,Desktop,61063,473,345.72,464,230,415,32,16,7,823.41
2025-08-18,9,QA,Mobile,222480,1449,1069.12,1428,587,1278,64,34,15,1706.2
2025-08-18,9,QA,Tablet,14491,100,70.88,97,43,88,6,3,1,153.31
2025-08-18,9,SA,Desktop,187237,1459,854.22,1435,701,1314,90,47,21,1911.53
2025-08-18,9,SA,Mobile,666451,4462,2506.0,4360,1812,3954,177,92,42,3850.96
2025-08-18,9,SA,Tablet,47611,341,194.96,335,148,302,16,8,4,352.4
2025-08-18,10,AE,Desktop,18113,120,935.76,119,88,82,16,8,5,1031.59
2025-08-18,10,AE,Mobile,62022,343,2698.01,336,207,232,28,15,9,1905.99
2025-08-18,10,AE,Tablet,4287,26,200.32,26,17,18,3,1,1,189.7
2025-08-18,10,BH,Desktop,2798,19,118.49,18,13,13,2,1,1,123.56
2025-08-18,10,BH,Mobile,10679,61,370.51,59,37,42,5,2,1,250.66
2025-08-18,10,BH,Tablet,749,5,27.33,4,3,3,0,0,0,23.41
2025-08-18,10,OM,Desktop,3496,24,134.86,23,17,16,3,1,1,141.45
2025-08-18,10,OM,Mobile,13723,76,439.58,74,45,52,5,3,2,274.57
2025-08-18,10,OM,Tablet,907,5,29.94,5,3,4,0,0,0,24.77
2025-08-18,10,QA,Desktop,3932,27,238.95,26,20,18,4,2,1,289.53
2025-08-18,10,QA,Mobile,15514,86,739.8,84,52,58,8,4,2,590.83
2025-08-18,10,QA,Tablet,972,6,49.56,6,4,4,1,0,0,50.62
2025-08-18,10,SA,Desktop,14247,92,610.57,91,67,64,11,6,3,677.51
2025-08-18,10,SA,Mobile,51238,289,1888.49,282,174,198,22,12,7,1356.4
2025-08-18,10,SA,Tablet,3025,18,125.15,17,12,12,2,1,1,91.6
2025-08-18,11,AE,Desktop,0,0,0.0,4884,4022,2898,881,464,294,34149.59
2025-08-18,11,AE,Mobile,0,0,0.0,15503,10319,9169,1784,890,546,62785.71
2025-08-18,11,AE,Tablet,0,0,0.0,1089,796,639,163,87,56,6560.36
2025-08-18,11,BH,Desktop,0,0,0.0,640,506,368,107,54,34,3310.93
2025-08-18,11,BH,Mobile,0,0,0.0,1973,1368,1143,207,109,67,6519.2
2025-08-18,11,BH,Tablet,0,0,0.0,136,99,79,19,10,6,633.41
2025-08-18,11,OM,Desktop,0,0,0.0,732,605,413,117,60,37,3441.8
2025-08-18,11,OM,Mobile,0,0,0.0,2417,1614,1360,240,125,77,7073.67
2025-08-18,11,OM,Tablet,0,0,0.0,170,124,97,22,11,7,649.13
2025-08-18,11,QA,Desktop,0,0,0.0,1294,1042,740,249,126,77,10159.46
2025-08-18,11,QA,Mobile,0,0,0.0,4088,2788,2420,524,266,167,23214.93
2025-08-18,11,QA,Tablet,0,0,0.0,295,212,170,43,23,15,1853.81
2025-08-18,11,SA,Desktop,0,0,0.0,3278,2683,1925,534,269,164,17524.91
2025-08-18,11,SA,Mobile,0,0,0.0,10218,6982,5943,1088,570,352,38363.03
2025-08-18,11,SA,Tablet,0,0,0.0,687,505,392,96,51,31,3295.0
2025-08-18,12,AE,Desktop,0,0,0.0,1825,1593,324,590,316,227,28909.79
2025-08-18,12,AE,Mobile,0,0,0.0,5627,4125,1002,1192,607,422,56556.73
2025-08-18,12,AE,Tablet,0,0,0.0,402,313,72,106,56,40,5416.17
2025-08-18,12,BH,Desktop,0,0,0.0,238,206,43,72,37,25,2655.81
2025-08-18,12,BH,Mobile,0,0,0.0,786,580,142,140,73,51,5712.84
2025-08-18,12,BH,Tablet,0,0,0.0,54,43,10,13,7,5,502.2
2025-08-18,12,OM,Desktop,0,0,0.0,279,247,50,74,37,26,2621.18
2025-08-18,12,OM,Mobile,0,0,0.0,880,649,158,150,78,56,5819.03
2025-08-18,12,OM,Tablet,0,0,0.0,59,46,11,12,7,5,475.07
2025-08-18,12,QA,Desktop,0,0,0.0,493,438,88,169,89,62,9072.34
2025-08-18,12,QA,Mobile,0,0,0.0,1553,1119,282,322,160,110,16158.56
2025-08-18,12,QA,Tablet,0,0,0.0,102,80,19,28,15,10,1478.5
2025-08-18,12,SA,Desktop,0,0,0.0,1201,1044,211,360,186,129,14748.58
2025-08-18,12,SA,Mobile,0,0,0.0,3877,2913,704,701,362,254,27532.9
2025-08-18,12,SA,Tablet,0,0,0.0,261,204,47,59,31,21,2478.26
2025-08-18,13,AE,Desktop,0,0,0.0,3192,2483,897,955,502,352,46123.48
2025-08-18,13,AE,Mobile,0,0,0.0,8809,5796,2502,1710,887,608,78301.04
2025-08-18,13,AE,Tablet,0,0,0.0,629,438,178,142,75,53,6812.31
2025-08-18,13,BH,Desktop,0,0,0.0,381,298,107,104,54,37,3908.33
2025-08-18,13,BH,Mobile,0,0,0.0,1189,779,342,199,101,71,7634.29
2025-08-18,13,BH,Tablet,0,0,0.0,86,59,24,18,9,6,670.16
2025-08-18,13,OM,Desktop,0,0,0.0,454,352,127,114,60,42,4013.48
2025-08-18,13,OM,Mobile,0,0,0.0,1386,912,387,217,114,77,7456.95
2025-08-18,13,OM,Tablet,0,0,0.0,99,70,27,20,10,7,696.55
2025-08-18,13,QA,Desktop,0,0,0.0,724,555,203,222,113,79,11281.83
2025-08-18,13,QA,Mobile,0,0,0.0,2445,1629,686,475,249,174,23634.86
2025-08-18,13,QA,Tablet,0,0,0.0,166,116,46,40,20,14,1975.22
2025-08-18,13,SA,Desktop,0,0,0.0,1958,1531,553,497,259,180,20088.67
2025-08-18,13,SA,Mobile,0,0,0.0,5799,3855,1639,1033,539,379,44032.48
2025-08-18,13,SA,Tablet,0,0,0.0,420,291,119,93,49,34,3788.32
2025-08-18,14,AE,Desktop,0,0,0.0,629,477,352,102,53,29,3326.05
2025-08-18,14,AE,Mobile,0,0,0.0,1951,1247,1056,193,99,55,6679.78
2025-08-18,14,AE,Tablet,0,0,0.0,140,94,76,18,9,5,590.92
2025-08-18,14,BH,Desktop,0,0,0.0,86,64,47,12,6,3,329.56
2025-08-18,14,BH,Mobile,0,0,0.0,254,161,138,24,13,7,661.26
2025-08-18,14,BH,Tablet,0,0,0.0,18,12,10,2,1,1,60.7
2025-08-18,14,OM,Desktop,0,0,0.0,93,71,52,12,6,4,330.83
2025-08-18,14,OM,Mobile,0,0,0.0,314,198,169,27,14,8,735.16
2025-08-18,14,OM,Tablet,0,0,0.0,20,14,11,2,1,1,57.66
2025-08-18,14,QA,Desktop,0,0,0.0,165,124,93,27,14,8,1107.15
2025-08-18,14,QA,Mobile,0,0,0.0,524,331,287,56,28,16,2042.78
2025-08-18,14,QA,Tablet,0,0,0.0,36,24,20,5,2,1,171.12
2025-08-18,14,SA,Desktop,0,0,0.0,419,319,231,61,31,18,1895.98
2025-08-18,14,SA,Mobile,0,0,0.0,1251,804,684,114,59,31,3196.57
2025-08-18,14,SA,Tablet,0,0,0.0,84,56,46,10,5,3,297.59
2025-08-25,1,AE,Desktop,5476,1112,1226.19,1081,997,677,417,220,150,17870.41
2025-08-25,1,AE,Mobile,21937,3722,3951.8,3648,2861,2199,935,492,344,41477.34
2025-08-25,1,AE,Tablet,1369,246,262.34,240,198,147,78,41,29,3444.39
2025-08-25,1,BH,Desktop,953,194,172.3,189,173,115,66,35,24,2387.68
2025-08-25,1,BH,Mobile,3347,582,513.26,569,439,354,130,68,47,4763.81
2025-08-25,1,BH,Tablet,236,42,37.28,41,34,25,12,6,4,387.51
2025-08-25,1,OM,Desktop,1174,239,191.46,234,210,146,80,41,28,2608.98
2025-08-25,1,OM,Mobile,4708,759,599.4,743,570,457,159,81,55,5160.7
2025-08-25,1,OM,Tablet,314,55,43.86,53,44,33,14,7,5,477.68
2025-08-25,1,QA,Desktop,1361,271,337.96,266,246,167,109,57,40,5181.42
2025-08-25,1,QA,Mobile,5399,886,1091.44,864,664,522,225,117,80,10548.94
2025-08-25,1,QA,Tablet,315,57,71.31,56,46,34,19,10,7,814.42
2025-08-25,1,SA,Desktop,4173,875,842.54,852,788,525,302,157,107,11213.45
2025-08-25,1,SA,Mobile,17016,2822,2624.39,2770,2171,1704,653,343,232,24064.95
2025-08-25,1,SA,Tablet,1093,188,181.08,183,151,115,54,29,19,1930.62
2025-08-25,2,AE,Desktop,19876,1015,2742.23,986,773,541,220,115,64,7610.36
2025-08-25,2,AE,Mobile,76173,3272,8159.24,3185,2101,1771,452,232,129,15526.3
2025-08-25,2,AE,Tablet,5120,227,600.6,224,157,125,41,23,13,1562.77
2025-08-25,2,BH,Desktop,3469,169,359.65,166,128,93,32,17,10,964.25
2025-08-25,2,BH,Mobile,13870,561,1131.34,548,358,304,70,36,20,2071.81
2025-08-25,2,BH,Tablet,854,39,79.26,38,26,21,6,3,2,189.14
2025-08-25,2,OM,Desktop,4207,212,399.73,208,162,117,39,21,12,1120.38
2025-08-25,2,OM,Mobile,16487,690,1278.94,668,445,362,82,42,23,2227.59
2025-08-25,2,OM,Tablet,1123,49,93.32,48,34,26,7,4,2,207.29
2025-08-25,2,QA,Desktop,4748,248,714.87,241,191,134,57,29,17,2297.07
2025-08-25,2,QA,Mobile,17837,764,2184.41,747,501,406,120,61,34,4675.64
2025-08-25,2,QA,Tablet,1163,51,146.14,50,36,28,9,5,3,370.6
2025-08-25,2,SA,Desktop,15037,763,1819.77,743,564,409,158,82,47,5293.29
2025-08-25,2,SA,Mobile,57426,2380,5267.89,2314,1551,1267,303,152,84,9128.59
2025-08-25,2,SA,Tablet,3672,172,390.78,168,119,92,28,15,8,891.89
2025-08-25,3,AE,Desktop,84204,1942,3521.58,1900,1456,1295,494,261,156,17541.78
2025-08-25,3,AE,Mobile,347522,6379,11116.75,6268,3966,4408,1028,538,304,36527.58
2025-08-25,3,AE,Tablet,21107,426,733.61,417,284,292,83,44,25,2984.52
2025-08-25,3,BH,Desktop,14016,327,444.4,317,240,224,72,39,22,2181.36
2025-08-25,3,BH,Mobile,53196,1047,1431.77,1020,660,710,145,74,43,4506.34
2025-08-25,3,BH,Tablet,3634,77,104.53,75,51,53,14,7,4,407.7
2025-08-25,3,OM,Desktop,18569,447,548.62,438,328,310,89,47,26,2397.88
2025-08-25,3,OM,Mobile,68587,1305,1623.96,1277,807,890,177,90,52,5017.98
2025-08-25,3,OM,Tablet,4537,94,115.68,92,62,65,16,8,5,444.89
2025-08-25,3,QA,Desktop,21585,514,948.84,508,387,353,134,70,41,5528.57
2025-08-25,3,QA,Mobile,83870,1645,3085.67,1593,1015,1114,274,148,87,11644.97
2025-08-25,3,QA,Tablet,4968,101,195.37,100,68,69,21,11,6,844.9
2025-08-25,3,SA,Desktop,63735,1499,2290.3,1471,1117,1041,349,178,101,10497.52
2025-08-25,3,SA,Mobile,267528,5211,7386.45,5097,3206,3552,776,409,241,25465.01
2025-08-25,3,SA,Tablet,16585,346,529.61,339,231,237,59,30,18,1873.65
2025-08-25,4,AE,Desktop,577639,5132,2186.32,5056,2256,4535,314,162,75,8536.52
2025-08-25,4,AE,Mobile,2146711,16012,6871.85,15678,5870,14215,680,355,160,17856.15
2025-08-25,4,AE,Tablet,144074,1132,478.93,1116,445,1006,60,32,14,1626.28
2025-08-25,4,BH,Desktop,97525,860,288.51,844,381,750,50,26,12,1096.97
2025-08-25,4,BH,Mobile,350110,2577,886.53,2525,962,2290,97,50,23,2074.2
2025-08-25,4,BH,Tablet,22757,182,60.9,177,72,158,8,4,2,179.94
2025-08-25,4,OM,Desktop,120772,1052,322.64,1026,461,923,59,30,14,1248.35
2025-08-25,4,OM,Mobile,440433,3445,1054.61,3364,1275,2963,118,59,28,2371.25
2025-08-25,4,OM,Tablet,30048,238,71.57,234,94,212,10,5,2,219.8
2025-08-25,4,QA,Desktop,130502,1179,547.62,1156,519,1046,81,43,20,2634.62
2025-08-25,4,QA,Mobile,480815,3749,1831.85,3674,1401,3334,168,86,40,4983.43
2025-08-25,4,QA,Tablet,32352,265,128.22,260,104,236,15,8,4,440.66
2025-08-25,4,SA,Desktop,422651,3826,1437.53,3737,1672,3347,228,116,54,5368.3
2025-08-25,4,SA,Mobile,1548992,11655,4374.21,11370,4260,10245,439,237,112,11073.13
2025-08-25,4,SA,Tablet,107855,851,316.92,837,337,757,42,21,10,969.48
2025-08-25,5,AE,Desktop,205465,2200,2894.54,2162,1412,1735,255,133,63,7641.6
2025-08-25,5,AE,Mobile,764344,7103,9505.42,6932,3786,5481,529,275,135,15757.17
2025-08-25,5,AE,Tablet,48651,475,645.03,467,273,370,46,25,12,1447.01
2025-08-25,5,BH,Desktop,36827,386,413.42,379,249,304,40,21,11,1019.51
2025-08-25,5,BH,Mobile,128038,1135,1245.76,1108,603,903,75,39,19,1972.19
2025-08-25,5,BH,Tablet,8218,81,86.35,79,46,63,7,3,2,171.29
2025-08-25,5,OM,Desktop,43425,472,459.66,459,301,367,45,24,12,1075.97
2025-08-25,5,OM,Mobile,182469,1624,1511.94,1591,854,1285,105,57,29,2610.72
2025-08-25,5,OM,Tablet,10656,106,101.15,104,60,85,8,4,2,207.26
2025-08-25,5,QA,Desktop,48463,531,824.56,519,334,423,67,34,17,2214.21
2025-08-25,5,QA,Mobile,178292,1630,2478.35,1602,860,1286,131,69,34,4405.12
2025-08-25,5,QA,Tablet,11445,113,174.01,111,64,91,11,6,3,381.59
2025-08-25,5,SA,Desktop,171347,1760,2055.37,1721,1120,1368,191,100,50,5246.53
2025-08-25,5,SA,Mobile,565656,5259,6355.6,5165,2837,4088,379,198,100,10254.66
2025-08-25,5,SA,Tablet,37934,369,432.0,359,211,290,31,16,8,860.18
2025-08-25,6,AE,Desktop,54384,1469,1368.6,1440,1170,321,500,264,183,22815.82
2025-08-25,6,AE,Mobile,189225,4355,4133.95,4258,2940,922,940,487,321,38387.89
2025-08-25,6,AE,Tablet,12964,307,294.55,303,223,67,83,44,30,3888.75
2025-08-25,6,BH,Desktop,9108,251,193.31,245,204,54,77,39,26,2911.0
2025-08-25,6,BH,Mobile,35733,799,603.62,779,540,173,153,79,52,5741.73
2025-08-25,6,BH,Tablet,2208,53,39.83,51,37,11,12,7,4,437.31
2025-08-25,6,OM,Desktop,11494,318,213.8,309,258,69,89,46,30,3023.35
2025-08-25,6,OM,Mobile,43735,976,693.23,958,670,214,180,95,62,6005.04
2025-08-25,6,OM,Tablet,2819,68,45.25,66,50,15,15,8,6,569.76
2025-08-25,6,QA,Desktop,13930,361,387.02,352,292,77,133,69,44,6139.13
2025-08-25,6,QA,Mobile,48585,1081,1171.51,1048,729,231,241,123,80,11190.26
2025-08-25,6,QA,Tablet,3220,77,82.13,75,57,17,22,11,8,1071.54
2025-08-25,6,SA,Desktop,42941,1135,922.04,1110,923,248,349,180,119,13510.28
2025-08-25,6,SA,Mobile,162143,3583,3032.99,3502,2418,771,698,358,240,26359.09
2025-08-25,6,SA,Tablet,10436,243,202.89,237,176,51,61,32,20,2238.47
2025-08-25,7,AE,Desktop,93350,1494,1823.22,1449,1008,1092,272,143,82,8987.34
2025-08-25,7,AE,Mobile,342203,4475,5569.85,4409,2558,3272,553,278,162,17752.42
2025-08-25,7,AE,Tablet,22143,305,364.39,299,186,220,46,24,14,1528.25
2025-08-25,7,BH,Desktop,16695,254,240.56,248,171,184,44,24,14,1223.46
2025-08-25,7,BH,Mobile,54840,746,712.06,728,435,542,79,40,22,1929.15
2025-08-25,7,BH,Tablet,3783,52,49.74,51,31,37,7,4,2,178.39
2025-08-25,7,OM,Desktop,20459,318,280.48,310,214,228,49,25,14,1255.25
2025-08-25,7,OM,Mobile,72061,946,845.18,921,539,678,94,49,29,2313.64
2025-08-25,7,OM,Tablet,4787,66,58.01,65,41,48,8,4,2,200.12
2025-08-25,7,QA,Desktop,23596,375,484.89,364,248,271,71,37,20,2452.76
2025-08-25,7,QA,Mobile,82319,1049,1395.28,1030,601,759,128,67,38,4773.71
2025-08-25,7,QA,Tablet,5210,75,99.21,74,46,55,11,6,3,377.32
2025-08-25,7,SA,Desktop,71884,1140,1167.81,1112,776,835,189,97,57,5423.43
2025-08-25,7,SA,Mobile,251472,3272,3510.86,3189,1893,2352,343,184,104,10361.72
2025-08-25,7,SA,Tablet,16102,228,245.53,224,140,166,31,16,9,901.95
2025-08-25,8,AE,Desktop,227411,2315,2092.26,2252,1215,1965,207,107,52,5470.93
2025-08-25,8,AE,Mobile,931283,7870,6432.41,7660,3463,6824,451,229,109,11526.11
2025-08-25,8,AE,Tablet,55930,513,454.68,505,244,444,37,19,10,1037.31
2025-08-25,8,BH,Desktop,40571,407,269.2,397,216,351,33,18,9,760.25
2025-08-25,8,BH,Mobile,135908,1154,808.35,1126,517,980,59,30,15,1312.11
2025-08-25,8,BH,Tablet,9003,82,55.73,81,38,70,5,3,1,117.84
2025-08-25,8,OM,Desktop,51756,535,319.08,523,280,462,41,21,10,829.69
2025-08-25,8,OM,Mobile,182512,1593,982.37,1556,713,1361,81,41,19,1601.78
2025-08-25,8,OM,Tablet,12056,105,66.15,103,50,91,6,3,2,131.88
2025-08-25,8,QA,Desktop,48840,516,511.46,503,270,441,50,26,12,1470.05
2025-08-25,8,QA,Mobile,199077,1737,1639.98,1703,760,1506,101,52,24,2956.42
2025-08-25,8,QA,Tablet,13897,121,115.23,120,57,105,9,4,2,249.11
2025-08-25,8,SA,Desktop,177303,1818,1309.47,1776,953,1565,150,78,38,3586.38
2025-08-25,8,SA,Mobile,642400,5275,3911.24,5182,2347,4556,278,143,69,6734.28
2025-08-25,8,SA,Tablet,43084,396,289.42,386,183,334,26,13,6,562.97
2025-08-25,9,AE,Desktop,256104,1972,1241.01,1929,972,1741,135,70,31,3381.47
2025-08-25,9,AE,Mobile,902490,6014,4035.42,5902,2456,5337,256,132,58,5941.84
2025-08-25,9,AE,Tablet,56513,401,260.72,392,171,349,21,11,5,520.94
2025-08-25,9,BH,Desktop,41428,320,166.7,314,157,281,19,10,4,400.77
2025-08-25,9,BH,Mobile,154290,1002,518.07,975,400,874,36,19,9,753.37
2025-08-25,9,BH,Tablet,10464,71,37.09,69,31,62,3,2,1,61.86
2025-08-25,9,OM,Desktop,53981,420,198.21,409,200,363,22,12,5,418.63
2025-08-25,9,OM,Mobile,196886,1305,622.48,1273,536,1137,47,25,11,916.67
2025-08-25,9,OM,Tablet,12491,86,41.68,84,37,75,4,2,1,78.85
2025-08-25,9,QA,Desktop,57005,478,347.38,472,235,426,33,18,8,940.11
2025-08-25,9,QA,Mobile,220025,1497,1091.55,1466,609,1303,67,35,16,1784.37
2025-08-25,9,QA,Tablet,13748,99,73.23,98,43,88,5,3,1,145.12
2025-08-25,9,SA,Desktop,189867,1536,838.19,1509,752,1345,94,50,22,1999.67
2025-08-25,9,SA,Mobile,692319,4478,2549.57,4401,1801,3910,173,90,40,3689.22
2025-08-25,9,SA,Tablet,47192,315,182.74,307,134,281,15,7,3,303.27
2025-08-25,10,AE,Desktop,18393,123,948.46,119,89,85,16,8,5,1094.76
2025-08-25,10,AE,Mobile,65767,379,2899.12,371,230,257,31,16,9,2030.54
2025-08-25,10,AE,Tablet,3998,24,191.18,24,15,17,3,1,1,167.13
2025-08-25,10,BH,Desktop,2895,19,122.53,18,14,13,2,1,1,124.89
2025-08-25,10,BH,Mobile,11088,62,384.95,60,37,42,5,2,1,265.45
2025-08-25,10,BH,Tablet,692,4,26.57,4,3,3,0,0,0,21.12
2025-08-25,10,OM,Desktop,4017,27,148.17,26,19,18,3,2,1,166.57
2025-08-25,10,OM,Mobile,14007,77,435.09,75,46,52,5,3,2,305.45
2025-08-25,10,OM,Tablet,925,6,31.47,5,4,4,0,0,0,25.11
2025-08-25,10,QA,Desktop,4189,28,243.83,27,20,19,4,2,1,291.99
2025-08-25,10,QA,Mobile,15573,87,753.55,86,54,59,8,4,2,595.27
2025-08-25,10,QA,Tablet,1012,6,52.49,6,4,4,1,0,0,46.03
2025-08-25,10,SA,Desktop,13688,90,613.59,88,66,62,11,6,3,613.29
2025-08-25,10,SA,Mobile,48991,279,1860.32,272,170,191,21,12,7,1326.48
2025-08-25,10,SA,Tablet,3161,19,126.72,18,12,13,2,1,1,100.24
2025-08-25,11,AE,Desktop,0,0,0.0,4754,3832,2721,887,456,291,35815.15
2025-08-25,11,AE,Mobile,0,0,0.0,14841,10005,8671,1733,891,564,67580.66
2025-08-25,11,AE,Tablet,0,0,0.0,1088,781,638,159,83,51,5901.34
2025-08-25,11,BH,Desktop,0,0,0.0,682,565,394,117,60,38,3702.34
2025-08-25,11,BH,Mobile,0,0,0.0,2096,1430,1232,217,114,71,7196.24
2025-08-25,11,BH,Tablet,0,0,0.0,142,103,81,19,10,6,626.62
2025-08-25,11,OM,Desktop,0,0,0.0,769,617,443,120,65,40,3889.57
2025-08-25,11,OM,Mobile,0,0,0.0,2484,1683,1481,241,124,75,7473.53
2025-08-25,11,OM,Tablet,0,0,0.0,170,121,99,22,11,7,622.65
2025-08-25,11,QA,Desktop,0,0,0.0,1286,1032,747,258,135,82,10963.53
2025-08-25,11,QA,Mobile,0,0,0.0,4182,2797,2463,540,284,176,23034.5
2025-08-25,11,QA,Tablet,0,0,0.0,298,219,174,47,24,15,2041.43
2025-08-25,11,SA,Desktop,0,0,0.0,3223,2579,1873,526,272,168,17837.1
2025-08-25,11,SA,Mobile,0,0,0.0,10783,7304,6176,1226,641,388,39578.01
2025-08-25,11,SA,Tablet,0,0,0.0,719,525,415,99,52,32,3225.45
2025-08-25,12,AE,Desktop,0,0,0.0,1817,1577,322,572,297,205,26594.03
2025-08-25,12,AE,Mobile,0,0,0.0,5752,4238,1029,1175,638,453,59404.77
2025-08-25,12,AE,Tablet,0,0,0.0,394,302,70,101,53,35,4703.76
2025-08-25,12,BH,Desktop,0,0,0.0,237,207,42,68,34,23,2515.6
2025-08-25,12,BH,Mobile,0,0,0.0,771,565,135,144,75,53,5622.61
2025-08-25,12,BH,Tablet,0,0,0.0,54,42,10,12,6,4,464.74
2025-08-25,12,OM,Desktop,0,0,0.0,280,245,51,74,39,28,2615.8
2025-08-25,12,OM,Mobile,0,0,0.0,927,683,170,161,83,58,5783.47
2025-08-25,12,OM,Tablet,0,0,0.0,61,46,11,13,7,5,511.18
2025-08-25,12,QA,Desktop,0,0,0.0,502,441,91,163,87,64,9507.55
2025-08-25,12,QA,Mobile,0,0,0.0,1484,1100,268,314,164,115,16948.74
2025-08-25,12,QA,Tablet,0,0,0.0,109,86,19,30,15,11,1479.36
2025-08-25,12,SA,Desktop,0,0,0.0,1299,1164,236,362,187,130,14564.4
2025-08-25,12,SA,Mobile,0,0,0.0,3673,2729,661,672,349,245,28157.09
2025-08-25,12,SA,Tablet,0,0,0.0,267,208,48,61,33,22,2567.08
2025-08-25,13,AE,Desktop,0,0,0.0,2906,2275,814,828,432,295,40232.21
2025-08-25,13,AE,Mobile,0,0,0.0,8823,5797,2487,1690,867,610,79906.76
2025-08-25,13,AE,Tablet,0,0,0.0,620,433,176,147,79,55,6823.37
2025-08-25,13,BH,Desktop,0,0,0.0,382,304,106,104,54,36,3794.82
2025-08-25,13,BH,Mobile,0,0,0.0,1232,818,345,216,115,78,8307.84
2025-08-25,13,BH,Tablet,0,0,0.0,82,58,23,17,9,6,620.33
2025-08-25,13,OM,Desktop,0,0,0.0,445,350,126,110,59,41,4252.19
2025-08-25,13,OM,Mobile,0,0,0.0,1443,955,405,233,123,87,8770.27
2025-08-25,13,OM,Tablet,0,0,0.0,92,65,26,18,9,6,627.94
2025-08-25,13,QA,Desktop,0,0,0.0,764,600,210,232,120,84,11355.81
2025-08-25,13,QA,Mobile,0,0,0.0,2490,1647,691,493,262,179,25380.42
2025-08-25,13,QA,Tablet,0,0,0.0,166,117,46,40,21,15,2071.97
2025-08-25,13,SA,Desktop,0,0,0.0,1815,1451,508,496,255,174,18713.55
2025-08-25,13,SA,Mobile,0,0,0.0,6336,4136,1781,1068,565,377,41974.55
2025-08-25,13,SA,Tablet,0,0,0.0,403,282,113,86,46,32,3546.05
2025-08-25,14,AE,Desktop,0,0,0.0,638,486,352,100,52,30,3444.04
2025-08-25,14,AE,Mobile,0,0,0.0,1907,1213,1038,188,97,55,6362.24
2025-08-25,14,AE,Tablet,0,0,0.0,136,92,75,18,9,5,620.68
2025-08-25,14,BH,Desktop,0,0,0.0,83,63,45,12,6,3,348.15
2025-08-25,14,BH,Mobile,0,0,0.0,269,174,148,24,13,7,749.95
2025-08-25,14,BH,Tablet,0,0,0.0,19,13,10,2,1,1,62.9
2025-08-25,14,OM,Desktop,0,0,0.0,98,76,54,13,7,4,356.86
2025-08-25,14,OM,Mobile,0,0,0.0,303,194,168,26,14,8,742.79
2025-08-25,14,OM,Tablet,0,0,0.0,20,14,11,2,1,1,58.47
2025-08-25,14,QA,Desktop,0,0,0.0,161,125,88,27,14,8,1078.63
2025-08-25,14,QA,Mobile,0,0,0.0,504,325,278,56,29,16,2115.47
2025-08-25,14,QA,Tablet,0,0,0.0,35,23,20,5,2,1,178.83
2025-08-25,14,SA,Desktop,0,0,0.0,408,317,226,59,31,17,1749.03
2025-08-25,14,SA,Mobile,0,0,0.0,1235,791,679,120,61,34,3420.05
2025-08-25,14,SA,Tablet,0,0,0.0,92,62,51,11,6,3,355.9
2025-09-01,1,AE,Desktop,5659,1109,1216.67,1084,989,681,426,225,154,19205.71
2025-09-01,1,AE,Mobile,21271,3593,4025.06,3509,2730,2195,906,482,321,37817.68
2025-09-01,1,AE,Tablet,1392,255,286.41,249,206,153,77,39,27,3141.82
2025-09-01,1,BH,Desktop,923,186,159.93,182,169,113,64,33,22,2112.81
2025-09-01,1,BH,Mobile,3618,622,554.61,610,465,377,144,78,53,5170.63
